Lee,2011-2012,1933414,75.30,71.56
Loudoun,2011-2012,56242717,173.41,164.79
Louisa,2011-2012,4641674,138.74,131.85
Lunenburg,2011-2012,1231868,95.00,90.28
Madison,2011-2012,1450866,108.08,102.71
Mathews,2011-2012,846677,94.74,90.03
Mecklenburg,2011-2012,3931235,119.36,113.43
Middlesex,2011-2012,1156616,104.53,99.34
Montgomery,2011-2012,4462449,46.98,44.64
Nelson,2011-2012,2495442,165.35,157.13
NewKent,2011-2012,2673079,141.98,134.93
Northampton,2011-2012,1373977,110.51,105.02
Northumberland,2011-2012,1277723,102.64,97.54
Nottoway,2011-2012,1391333,87.47,83.12
Orange,2011-2012,3948842,117.12,111.31
Page,2011-2012,2203190,91.21,86.68
Patrick,2011-2012,1916717,102.86,97.75
Pittsylvania,2011-2012,6057303,96.17,91.39
Powhatan,2011-2012,3442559,121.69,115.64
PrinceEdward,2011-2012,1890266,80.38,76.38
PrinceGeorge,2011-2012,4631096,129.26,122.84
PrinceWilliam,2011-2012,55226000,133.23,126.61
Pulaski,2011-2012,2253977,65.08,61.84
Rappahannock,2011-2012,945442,127.59,121.25
Richmond,2011-2012,695346,75.28,71.54
Roanoke,2011-2012,6683223,72.11,68.52
Rockbridge,2011-2012,1922726,86.79,82.47
Rockingham,2011-2012,8438733,109.17,103.75
Russell,2011-2012,3266453,112.58,106.99
Scott,2011-2012,1663597,71.48,67.93
Shenandoah,2011-2012,4310657,102.36,97.27
Smyth,2011-2012,2230911,69.49,66.04
Southampton,2011-2012,3100356,165.67,157.44
Spotsylvania,2011-2012,18554905,149.64,142.21
Stafford,2011-2012,13141073,100.26,95.28
Surry,2011-2012,1082665,155.38,147.66
Sussex,2011-2012,1884899,156.35,148.58
Tazewell,2011-2012,3383949,74.74,71.03
Warren,2011-2012,2170569,57.59,54.73
Washington,2011-2012,4799915,86.99,82.67
Westmoreland,2011-2012,1756694,100.61,95.61
Wise,2011-2012,2846009,69.37,65.93
Wythe,2011-2012,2424366,82.49,78.39
York,2011-2012,7004497,106.17,100.90
Alexandria,2010-2011,8529206,60.94,85.19
Bedford,2010-2011,519446,83.49,116.71
Bristol,2010-2011,576231,32.31,45.17
BuenaVista,2010-2011,331092,49.79,69.60
Charlottesville,2010-2011,3025114,69.58,97.27
Chesapeake,2010-2011,23029169,103.64,144.88
ColonialHeights,2010-2011,692365,39.77,55.59
Covington,2010-2011,407135,68.30,95.48
Danville,2010-2011,2385652,55.41,77.46
Emporia,2010-2011,826231,139.40,194.88
Fairfax,2010-2011,2036718,90.26,126.18
FallsChurch,2010-2011,1182981,95.93,134.10
Franklin,2010-2011,593504,69.16,96.68
Fredericksburg,2010-2011,1335894,55.01,76.90
Galax,2010-2011,374004,53.11,74.25
Hampton,2010-2011,11314152,82.32,115.08
Harrisonburg,2010-2011,2566879,52.48,73.36
Hopewell,2010-2011,1016898,45.01,62.93
Lexington,2010-2011,-1,-1,-1
Lynchburg,2010-2011,4083400,54.04,75.54
Manassas,2010-2011,3474792,91.87,128.44
ManassasPark,2010-2011,841539,58.96,82.42
Martinsville,2010-2011,882926,63.88,89.31
NewportNews,2010-2011,16766395,92.78,129.70
Norfolk,2010-2011,10708625,44.10,61.66
Norton,2010-2011,182939,46.22,64.61
Petersburg,2010-2011,1991132,61.42,85.86
Poquoson,2010-2011,815913,67.15,93.88
Portsmouth,2010-2011,6396152,66.95,93.59
Radford,2010-2011,427938,26.08,36.46
Richmond,2010-2011,10712713,52.46,73.33
Roanoke,2010-2011,9160662,94.41,131.98
Salem,2010-2011,1297304,52.31,73.12
Staunton,2010-2011,1009652,42.52,59.44
Suffolk,2010-2011,9129864,107.94,150.89
VirginiaBeach,2010-2011,33972794,77.56,108.43
