Lee,2010-2011,3739480,146.15,92.68,Operation
Loudoun,2010-2011,61291063,196.25,124.45,Operation
Louisa,2010-2011,3897698,117.57,74.55,Operation
Lunenburg,2010-2011,1486289,115.09,72.98,Operation
Madison,2010-2011,2113012,158.78,100.68,Operation
Mathews,2010-2011,1266460,141.06,89.45,Operation
Mecklenburg,2010-2011,3470992,106.06,67.25,Operation
Middlesex,2010-2011,1511311,137.91,87.45,Operation
Montgomery,2010-2011,13435205,142.33,90.26,Operation
Nelson,2010-2011,3322368,221.20,140.26,Operation
New Kent,2010-2011,2662258,144.46,91.61,Operation
Northampton,2010-2011,2333757,188.37,119.45,Operation
Northumberland,2010-2011,1454680,117.98,74.81,Operation
Nottoway,2010-2011,2295128,144.78,91.80,Operation
Orange,2010-2011,4475818,133.68,84.77,Operation
Page,2010-2011,3556744,147.94,93.81,Operation
Patrick,2010-2011,2107974,114.01,72.29,Operation
Pittsylvania,2010-2011,6908765,108.79,68.99,Operation
Powhatan,2010-2011,4027467,143.60,91.06,Operation
Prince Edward,2010-2011,1992441,85.26,54.07,Operation
Prince George,2010-2011,5364106,150.15,95.21,Operation
Prince William,2010-2011,77247000,192.16,121.85,Operation
Pulaski,2010-2011,4928894,141.34,89.63,Operation
Rappahannock,2010-2011,930299,126.18,80.01,Operation
Richmond,2010-2011,1110477,120.00,76.09,Operation
Roanoke,2010-2011,13258119,143.52,91.01,Operation
Rockbridge,2010-2011,3156457,141.50,89.73,Operation
Rockingham,2010-2011,11466182,150.25,95.28,Operation
Russell,2010-2011,4810588,166.47,105.56,Operation
Scott,2010-2011,3858599,166.48,105.57,Operation
Shenandoah,2010-2011,5788579,137.85,87.41,Operation
Smyth,2010-2011,3842626,119.31,75.65,Operation
Southampton,2010-2011,3363933,181.15,114.87,Operation
Spotsylvania,2010-2011,20968164,171.31,108.63,Operation
Stafford,2010-2011,22032889,170.85,108.34,Operation
Surry,2010-2011,2335121,330.85,209.80,Operation
Sussex,2010-2011,3357061,277.74,176.12,Operation
Tazewell,2010-2011,4967064,110.19,69.87,Operation
Warren,2010-2011,5707155,151.89,96.31,Operation
Washington,2010-2011,6439353,117.34,74.41,Operation
Westmoreland,2010-2011,1741283,99.76,63.26,Operation
Wise,2010-2011,5463361,131.80,83.58,Operation
Wythe,2010-2011,3786969,129.54,82.14,Operation
York,2010-2011,12647484,193.20,122.51,Operation
Alexandria,2009-2010,16725795,118.00,70.79,Operation
Bedford,2009-2010,-,-,-,Operation
Bristol,2009-2010,1894607,106.48,63.87,Operation
Buena Vista,2009-2010,878201,134.02,80.39,Operation
Charlottesville,2009-2010,10245719,254.13,152.44,Operation
Chesapeake,2009-2010,39681656,180.40,108.22,Operation
Colonial Heights,2009-2010,3863640,219.05,131.40,Operation
Covington,2009-2010,1166568,195.84,117.48,Operation
Danville,2009-2010,7545583,166.82,100.07,Operation
Emporia,2009-2010,1128353,192.52,115.49,Operation
Fairfax,2009-2010,3334475,134.99,80.98,Operation
Falls Church,2009-2010,3518760,300.46,180.24,Operation
Franklin,2009-2010,1387389,165.91,99.53,Operation
Fredericksburg,2009-2010,3733122,163.01,97.78,Operation
Galax,2009-2010,2210196,325.12,195.03,Operation
Hampton,2009-2010,20781914,143.57,86.13,Operation
Harrisonburg,2009-2010,4662092,99.41,59.64,Operation
Hopewell,2009-2010,3904860,167.40,100.42,Operation
Lexington,2009-2010,441074,60.57,36.33,Operation
Lynchburg,2009-2010,10242569,141.53,84.90,Operation
Manassas,2009-2010,8629050,238.28,142.94,Operation
Manassas Park,2009-2010,3270128,233.14,139.85,Operation
Martinsville,2009-2010,2553219,172.03,103.20,Operation
Newport News,2009-2010,30244835,165.64,99.36,Operation
Norfolk,2009-2010,33754960,141.97,85.16,Operation
Norton,2009-2010,748068,184.53,110.69,Operation
Petersburg,2009-2010,5604327,183.67,110.18,Operation
Poquoson,2009-2010,1766007,148.64,89.17,Operation
Portsmouth,2009-2010,16043298,163.50,98.08,Operation
Radford,2009-2010,1265592,83.58,50.14,Operation
Richmond,2009-2010,30204330,152.47,91.46,Operation
Roanoke,2009-2010,15230712,163.24,97.92,Operation
Salem,2009-2010,2552418,101.44,60.85,Operation
Staunton,2009-2010,2198852,93.67,56.19,Operation
Suffolk,2009-2010,16064864,193.54,116.10,Operation
Virginia Beach,2009-2010,92480260,212.89,127.70,Operation
Waynesboro,2009-2010,3578534,172.78,103.64,Operation
Williamsburg,2009-2010,753375,55.51,33.30,Operation
Winchester,2009-2010,2380629,90.23,54.13,Operation
Accomack,2009-2010,5684334,143.62,87.80,Operation
Albemarle,2009-2010,13124465,137.79,84.24,Operation
Alleghany,2009-2010,3238721,191.81,117.27,Operation
Amelia,2009-2010,1470847,111.87,68.39,Operation
Amherst,2009-2010,5401788,164.49,100.56,Operation
Appomattox,2009-2010,1912965,130.59,79.83,Operation
Arlington,2009-2010,30269184,142.75,87.27,Operation
Augusta,2009-2010,9576324,132.79,81.18,Operation
Bath,2009-2010,1208238,254.62,155.66,Operation
Bedford,2009-2010,9319180,139.39,85.22,Operation
Bland,2009-2010,746428,104.81,64.08,Operation
Botetourt,2009-2010,5801001,174.21,106.50,Operation
Brunswick,2009-2010,2419066,130.73,79.92,Operation
Buchanan,2009-2010,4699503,191.10,116.83,Operation
Buckingham,2009-2010,2138808,127.20,77.77,Operation
Campbell,2009-2010,7495767,140.80,86.08,Operation
Caroline,2009-2010,3110439,110.12,67.32,Operation
Carroll,2009-2010,4112954,135.74,82.99,Operation
Charles City,2009-2010,1503715,215.06,131.48,Operation
Charlotte,2009-2010,2462613,194.33,118.81,Operation
Chesterfield,2009-2010,54243178,176.35,107.81,Operation
Clarke,2009-2010,1966596,135.90,83.08,Operation
Craig,2009-2010,613448,117.73,71.97,Operation
Culpeper,2009-2010,7284700,151.96,92.90,Operation
Cumberland,2009-2010,1193660,119.42,73.01,Operation
Dickenson,2009-2010,3220882,195.45,119.49,Operation
Dinwiddie,2009-2010,5251552,193.01,117.99,Operation
Essex,2009-2010,1435084,130.43,79.74,Operation
Fairfax,2009-2010,197014414,190.08,116.21,Operation
Fauquier,2009-2010,10679066,157.74,96.43,Operation
Floyd,2009-2010,2039768,132.29,80.88,Operation
Fluvanna,2009-2010,3708114,139.13,85.06,Operation
Franklin,2009-2010,7236369,135.38,82.77,Operation
Frederick,2009-2010,12285003,163.06,99.69,Operation
Giles,2009-2010,2822588,169.54,103.65,Operation
Gloucester,2009-2010,6034671,164.67,100.67,Operation
Goochland,2009-2010,2602590,121.39,74.21,Operation
Grayson,2009-2010,2108602,129.81,79.36,Operation
Greene,2009-2010,2442764,134.87,82.45,Operation
Greensville,2009-2010,1618367,129.99,79.47,Operation
Halifax,2009-2010,6943106,192.43,117.64,Operation
Hanover,2009-2010,13647482,138.38,84.60,Operation
Henrico,2009-2010,41304780,139.31,85.17,Operation
Henry,2009-2010,6837198,127.10,77.70,Operation
Highland,2009-2010,304611,134.04,81.95,Operation
Isle of Wight,2009-2010,7177484,205.21,125.45,Operation
James City,2009-2010,9256156,145.32,88.84,Operation
King and Queen,2009-2010,995060,149.07,91.13,Operation
King George,2009-2010,3295852,137.95,84.34,Operation
King William,2009-2010,1773319,109.57,66.99,Operation
Lancaster,2009-2010,1692731,143.57,87.77,Operation
Lee,2009-2010,3813327,148.99,91.08,Operation
Loudoun,2009-2010,59629320,200.02,122.28,Operation
Louisa,2009-2010,3658037,111.10,67.92,Operation
Lunenburg,2009-2010,1396156,105.23,64.33,Operation
Madison,2009-2010,2008491,143.98,88.02,Operation
Mathews,2009-2010,1381782,145.43,88.91,Operation
Mecklenburg,2009-2010,3489476,108.02,66.04,Operation
Middlesex,2009-2010,1304619,125.30,76.61,Operation
Montgomery,2009-2010,12975816,141.98,86.80,Operation
Nelson,2009-2010,2669573,172.02,105.17,Operation
New Kent,2009-2010,2304662,129.06,78.90,Operation
Northampton,2009-2010,1923300,143.74,87.88,Operation
Northumberland,2009-2010,1514888,113.04,69.11,Operation
Nottoway,2009-2010,2111029,132.83,81.20,Operation
Orange,2009-2010,5215271,153.91,94.10,Operation
Page,2009-2010,3377175,139.70,85.41,Operation
