Martinsville,2011-2012,18023830,1296.49,104.14,Instruction
Newport News,2011-2012,234057828,1292.94,103.86,Instruction
Norfolk,2011-2012,263542236,1080.16,86.76,Instruction
Norton,2011-2012,6325598,1543.21,123.96,Instruction
Petersburg,2011-2012,35679817,1082.91,86.98,Instruction
Poquoson,2011-2012,15535295,1269.22,101.95,Instruction
Portsmouth,2011-2012,119448956,1239.51,99.56,Instruction
Radford,2011-2012,11065650,669.35,53.77,Instruction
Richmond,2011-2012,254448433,1233.76,99.10,Instruction
Roanoke,2011-2012,115279500,1185.93,95.26,Instruction
Salem,2011-2012,32603728,1305.72,104.88,Instruction
Staunton,2011-2012,24258726,1001.52,80.45,Instruction
Suffolk,2011-2012,106647497,1244.54,99.97,Instruction
Virginia Beach,2011-2012,580055288,1314.58,105.59,Instruction
Waynesboro,2011-2012,23357482,1107.04,88.92,Instruction
Williamsburg,2011-2012,6490728,455.30,36.57,Instruction
Winchester,2011-2012,38995339,1490.25,119.70,Instruction
Accomack,2011-2012,36852152,1105.51,84.89,Instruction
Albemarle,2011-2012,126382220,1254.04,96.29,Instruction
Alleghany,2011-2012,21559410,1332.47,102.31,Instruction
Amelia,2011-2012,11957565,931.20,71.50,Instruction
Amherst,2011-2012,32376597,996.33,76.50,Instruction
Appomattox,2011-2012,14100596,938.73,72.08,Instruction
Arlington,2011-2012,319128055,1488.66,114.31,Instruction
Augusta,2011-2012,74757362,1013.08,77.79,Instruction
Bath,2011-2012,5913947,1232.84,94.66,Instruction
Bedford,2011-2012,62065683,894.59,68.69,Instruction
Bland,2011-2012,6346538,940.51,72.22,Instruction
Botetourt,2011-2012,37472659,1121.97,86.15,Instruction
Brunswick,2011-2012,16688364,959.10,73.65,Instruction
Buchanan,2011-2012,26515667,1104.54,84.81,Instruction
Buckingham,2011-2012,15828426,923.32,70.90,Instruction
Campbell,2011-2012,55983668,1022.36,78.50,Instruction
Caroline,2011-2012,28421966,985.98,75.71,Instruction
Carroll,2011-2012,28907162,971.73,74.62,Instruction
Charles City,2011-2012,7180538,984.98,75.63,Instruction
Charlotte,2011-2012,13333267,1061.14,81.48,Instruction
Chesterfield,2011-2012,381754860,1194.32,91.71,Instruction
Clarke,2011-2012,14234790,1001.67,76.91,Instruction
Craig,2011-2012,5021835,958.18,73.57,Instruction
Culpeper,2011-2012,54729782,1160.91,89.14,Instruction
Cumberland,2011-2012,10924979,1081.68,83.06,Instruction
Dickenson,2011-2012,18423171,1168.83,89.75,Instruction
Dinwiddie,2011-2012,29424849,1050.21,80.64,Instruction
Essex,2011-2012,12082911,1070.52,82.20,Instruction
Fairfax,2011-2012,1797549325,1640.07,125.93,Instruction
Fauquier,2011-2012,96823295,1471.93,113.02,Instruction
Floyd,2011-2012,12660429,817.65,62.78,Instruction
Fluvanna,2011-2012,27980382,1076.62,82.67,Instruction
Franklin,2011-2012,54244310,963.49,73.98,Instruction
Frederick,2011-2012,104148417,1315.74,101.03,Instruction
Giles,2011-2012,16780628,971.16,74.57,Instruction
Gloucester,2011-2012,38788074,1048.69,80.52,Instruction
Goochland,2011-2012,18041476,829.38,63.68,Instruction
Grayson,2011-2012,15023085,971.11,74.57,Instruction
Greene,2011-2012,22459541,1179.47,90.57,Instruction
Greensville,2011-2012,3149702,259.64,19.94,Instruction
Halifax,2011-2012,42022741,1161.36,89.18,Instruction
Hanover,2011-2012,128739650,1278.40,98.16,Instruction
Henrico,2011-2012,357512367,1150.51,88.34,Instruction
Henry,2011-2012,54336626,1008.72,77.45,Instruction
