Gloucester,2009-2010,2228987,60.82,85.18
Goochland,2009-2010,845298,39.42,55.21
Grayson,2009-2010,904572,55.69,77.99
Greene,2009-2010,1301503,71.86,100.63
Greensville,2009-2010,634162,50.94,71.33
Halifax,2009-2010,2144920,59.45,83.25
Hanover,2009-2010,9220747,93.49,130.93
Henrico,2009-2010,15944811,53.78,75.31
Henry,2009-2010,2563700,47.66,66.74
Highland,2009-2010,131564,57.89,81.07
IsleofWight,2009-2010,2388423,68.29,95.63
JamesCity,2009-2010,6179667,97.02,135.87
King&Queen,2009-2010,755514,113.18,158.50
KingGeorge,2009-2010,1045962,43.78,61.31
KingWilliam,2009-2010,1255129,77.55,108.61
Lancaster,2009-2010,719986,61.07,85.52
Lee,2009-2010,2167743,84.69,118.61
Loudoun,2009-2010,31399830,105.33,147.50
Louisa,2009-2010,1729396,52.52,73.55
Lunenburg,2009-2010,656119,49.45,69.25
Madison,2009-2010,734325,52.64,73.72
Mathews,2009-2010,770791,81.12,113.61
Mecklenburg,2009-2010,1495263,46.29,64.82
Middlesex,2009-2010,1750703,168.15,235.48
Montgomery,2009-2010,3248442,35.54,49.77
Nelson,2009-2010,1227677,79.11,110.79
NewKent,2009-2010,1841512,103.12,144.42
Northampton,2009-2010,2158482,161.32,225.91
Northumberland,2009-2010,559984,41.79,58.52
Nottoway,2009-2010,994477,62.57,87.63
Orange,2009-2010,1478493,43.63,61.10
Page,2009-2010,1684549,69.68,97.58
Patrick,2009-2010,1045453,53.70,75.20
Pittsylvania,2009-2010,3111957,49.62,69.49
Powhatan,2009-2010,2344756,83.43,116.83
PrinceEdward,2009-2010,1538657,71.55,100.20
PrinceGeorge,2009-2010,2959344,77.08,107.94
PrinceWilliam,2009-2010,32992000,85.27,119.41
Pulaski,2009-2010,3352857,98.13,137.43
Rappahannock,2009-2010,757630,107.22,150.15
Richmond,2009-2010,637731,65.09,91.16
Roanoke,2009-2010,5262637,56.59,79.25
Rockbridge,2009-2010,1200071,54.78,76.72
Rockingham,2009-2010,4479263,58.97,82.58
Russell,2009-2010,768452,26.10,36.55
Scott,2009-2010,1385055,57.00,79.83
Shenandoah,2009-2010,2918423,70.26,98.40
Smyth,2009-2010,1687772,52.59,73.65
Southampton,2009-2010,1547183,83.09,116.36
Spotsylvania,2009-2010,8885043,72.94,102.15
Stafford,2009-2010,11668649,92.69,129.80
Surry,2009-2010,830747,115.96,162.40
Sussex,2009-2010,745815,61.06,85.51
Tazewell,2009-2010,1941586,43.59,61.05
Warren,2009-2010,1694282,46.45,65.05
Washington,2009-2010,2763070,50.75,71.07
Westmoreland,2009-2010,1155283,65.96,92.37
Wise,2009-2010,2057218,49.41,69.19
Wythe,2009-2010,983319,35.08,49.13
York,2009-2010,6749788,102.33,143.30
Alexandria,2008-2009,17590591,124.11,148.33
Bedford,2008-2009,687164,112.96,135.00
Bristol,2008-2009,1310611,73.66,88.03
BuenaVista,2008-2009,433139,66.10,79.00
Charlottesville,2008-2009,4441745,110.17,131.67
Chesapeake,2008-2009,14024485,63.76,76.20
ColonialHeights,2008-2009,1601316,90.79,108.51
Covington,2008-2009,280265,47.05,56.23
Danville,2008-2009,5404282,119.48,142.80
Emporia,2008-2009,417971,71.31,85.23
Fairfax,2008-2009,2098294,84.95,101.53
FallsChurch,2008-2009,3488140,297.85,355.98
Franklin,2008-2009,846638,101.25,121.01
Fredericksburg,2008-2009,3284710,143.43,171.42
Galax,2008-2009,628014,92.38,110.41
Hampton,2008-2009,11310598,78.14,93.39
Harrisonburg,2008-2009,3253116,69.37,82.91
Hopewell,2008-2009,1966628,84.31,100.77
Lexington,2008-2009,383385,52.65,62.92
Lynchburg,2008-2009,5438788,75.15,89.82
Manassas,2008-2009,4293633,118.56,141.71
ManassasPark,2008-2009,2023748,144.28,172.44
Martinsville,2008-2009,5512812,371.45,443.94
NewportNews,2008-2009,20768669,113.74,135.94
Norfolk,2008-2009,13369998,56.23,67.21
Norton,2008-2009,614518,151.58,181.17
Petersburg,2008-2009,3202386,104.95,125.43
Poquoson,2008-2009,1329794,111.93,133.77
Portsmouth,2008-2009,9203758,93.80,112.10
Radford,2008-2009,1022680,67.54,80.72
Richmond,2008-2009,15285303,77.16,92.22
Roanoke,2008-2009,11512862,123.39,147.47
Salem,2008-2009,2421009,96.21,114.99
